GC_PARAMS='-verbose:gc -Xms8192m -Xmx8192m -XX:PermSize=256m -XX:MaxPermSize=256m -XX:+UseLargePages -XX:+PrintGCDateStamps -XX:+UseConcMarkSweepGC -XX:MaxGCPauseMillis=1000 -XX:+CMSIncrementalMode -XX:+PrintGCDetails -verbose:gc'
2012-10-19T06:28:09.862-0400: [GC [ParNew: 221568K->18678K(249216K), 0.0159030 secs] 221568K->18678K(8360960K), 0.0159740 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
2012-10-19T10:19:56.996-0400: [GC [ParNew: 225791K->4228K(249216K), 0.0105500 secs] 481964K->260956K(8360960K) icms_dc=0 , 0.0107290 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:20:06.349-0400: [GC [ParNew: 225796K->4859K(249216K), 0.0093320 secs] 482524K->262090K(8360960K) icms_dc=0 , 0.0095040 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
2012-10-19T10:20:16.008-0400: [GC [ParNew: 226427K->6544K(249216K), 0.0105000 secs] 483658K->264198K(8360960K) icms_dc=0 , 0.0106820 secs] [Times: user=0.10 sys=0.02, real=0.02 secs] 
2012-10-19T10:20:24.694-0400: [GC [ParNew: 228112K->6013K(249216K), 0.0106410 secs] 485766K->264175K(8360960K) icms_dc=0 , 0.0108320 secs] [Times: user=0.11 sys=0.01, real=0.01 secs] 
2012-10-19T10:20:35.657-0400: [GC [ParNew: 227581K->5702K(249216K), 0.0103360 secs] 485743K->264511K(8360960K) icms_dc=0 , 0.0105100 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:20:46.597-0400: [GC [ParNew: 227270K->6050K(249216K), 0.0110290 secs] 486079K->265704K(8360960K) icms_dc=0 , 0.0112200 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
2012-10-19T10:20:57.862-0400: [GC [ParNew: 227618K->5136K(249216K), 0.0098920 secs] 487272K->265984K(8360960K) icms_dc=0 , 0.0100640 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
2012-10-19T10:21:03.797-0400: [GC [ParNew: 226704K->4701K(249216K), 0.0108590 secs] 487552K->266229K(8360960K) icms_dc=0 , 0.0110270 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:21:12.781-0400: [GC [ParNew: 226269K->3866K(249216K), 0.0095240 secs] 487797K->266012K(8360960K) icms_dc=0 , 0.0097070 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:21:22.515-0400: [GC [ParNew: 225434K->4709K(249216K), 0.0121580 secs] 487580K->267498K(8360960K) icms_dc=0 , 0.0123400 secs] [Times: user=0.08 sys=0.03, real=0.02 secs] 
2012-10-19T10:21:34.578-0400: [GC [ParNew: 226277K->4210K(249216K), 0.0111440 secs] 489066K->267555K(8360960K) icms_dc=0 , 0.0113180 secs] [Times: user=0.10 sys=0.02, real=0.02 secs] 
2012-10-19T10:21:40.243-0400: [GC [ParNew: 225778K->4764K(249216K), 0.0116640 secs] 489123K->268361K(8360960K) icms_dc=0 , 0.0118370 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:21:49.301-0400: [GC [ParNew: 226332K->4403K(249216K), 0.0111620 secs] 489929K->268478K(8360960K) icms_dc=0 , 0.0113950 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2012-10-19T10:21:57.245-0400: [GC [ParNew: 225971K->3857K(249216K), 0.0103730 secs] 490046K->268868K(8360960K) icms_dc=0 , 0.0105420 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:22:08.894-0400: [GC [ParNew: 225425K->3791K(249216K), 0.0103400 secs] 490436K->269206K(8360960K) icms_dc=0 , 0.0105090 secs] [Times: user=0.11 sys=0.02, real=0.02 secs] 
2012-10-19T10:22:19.042-0400: [GC [ParNew: 225359K->3598K(249216K), 0.0094900 secs] 490774K->269518K(8360960K) icms_dc=0 , 0.0096590 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:22:32.400-0400: [GC [ParNew: 225166K->4311K(249216K), 0.0130850 secs] 491086K->270645K(8360960K) icms_dc=0 , 0.0133250 secs] [Times: user=0.05 sys=0.01, real=0.01 secs] 
2012-10-19T10:22:41.672-0400: [GC [ParNew: 225879K->4869K(249216K), 0.0078170 secs] 492213K->271540K(8360960K) icms_dc=0 , 0.0079970 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:22:55.043-0400: [GC [ParNew: 226437K->5164K(249216K), 0.0093240 secs] 493108K->272315K(8360960K) icms_dc=0 , 0.0095110 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:23:07.147-0400: [GC [ParNew: 226732K->4716K(249216K), 0.0109870 secs] 493883K->272255K(8360960K) icms_dc=0 , 0.0111820 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:23:17.240-0400: [GC [ParNew: 226284K->4323K(249216K), 0.0090910 secs] 493823K->272511K(8360960K) icms_dc=0 , 0.0092810 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:23:29.481-0400: [GC [ParNew: 225891K->4534K(249216K), 0.0100620 secs] 494079K->273061K(8360960K) icms_dc=0 , 0.0102490 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:23:45.407-0400: [GC [ParNew: 226102K->4555K(249216K), 0.0091450 secs] 494629K->273642K(8360960K) icms_dc=0 , 0.0093370 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:23:54.902-0400: [GC [ParNew: 226123K->5018K(249216K), 0.0083420 secs] 495210K->274578K(8360960K) icms_dc=0 , 0.0085300 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:24:07.796-0400: [GC [ParNew: 226586K->4391K(249216K), 0.0097260 secs] 496146K->274500K(8360960K) icms_dc=0 , 0.0099080 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:24:13.585-0400: [GC [ParNew: 225959K->4484K(249216K), 0.0076410 secs] 496068K->275037K(8360960K) icms_dc=0 , 0.0078550 secs] [Times: user=0.06 sys=0.03, real=0.01 secs] 
2012-10-19T10:24:23.856-0400: [GC [ParNew: 226052K->4074K(249216K), 0.0097630 secs] 496605K->275187K(8360960K) icms_dc=0 , 0.0099530 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:24:33.760-0400: [GC [ParNew: 225642K->3903K(249216K), 0.0096340 secs] 496755K->275726K(8360960K) icms_dc=0 , 0.0098180 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:24:47.666-0400: [GC [ParNew: 225471K->4176K(249216K), 0.0096770 secs] 497294K->276374K(8360960K) icms_dc=0 , 0.0098790 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:24:56.392-0400: [GC [ParNew: 225744K->3720K(249216K), 0.0101150 secs] 497942K->276271K(8360960K) icms_dc=0 , 0.0102980 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:25:07.484-0400: [GC [ParNew: 225288K->3900K(249216K), 0.0107920 secs] 497839K->276853K(8360960K) icms_dc=0 , 0.0109800 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:25:19.784-0400: [GC [ParNew: 225468K->4324K(249216K), 0.0076290 secs] 498421K->277704K(8360960K) icms_dc=0 , 0.0078210 secs] [Times: user=0.08 sys=0.01, real=0.00 secs] 
2012-10-19T10:25:34.029-0400: [GC [ParNew: 225892K->4258K(249216K), 0.0097650 secs] 499272K->278226K(8360960K) icms_dc=0 , 0.0099540 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:25:48.522-0400: [GC [ParNew: 225826K->4767K(249216K), 0.0051970 secs] 499794K->279215K(8360960K) icms_dc=0 , 0.0053770 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:26:03.098-0400: [GC [ParNew: 226335K->4566K(249216K), 0.0104870 secs] 500783K->279345K(8360960K) icms_dc=0 , 0.0106810 secs] [Times: user=0.11 sys=0.03, real=0.02 secs] 
2012-10-19T10:26:17.124-0400: [GC [ParNew: 226134K->4657K(249216K), 0.0111450 secs] 500913K->279977K(8360960K) icms_dc=0 , 0.0113460 secs] [Times: user=0.11 sys=0.03, real=0.01 secs] 
2012-10-19T10:26:28.146-0400: [GC [ParNew: 226225K->5549K(249216K), 0.0104040 secs] 501545K->281290K(8360960K) icms_dc=0 , 0.0105950 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:26:41.899-0400: [GC [ParNew: 227117K->4861K(249216K), 0.0094270 secs] 502858K->281363K(8360960K) icms_dc=0 , 0.0096160 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:26:58.239-0400: [GC [ParNew: 226429K->4822K(249216K), 0.0101850 secs] 502931K->282091K(8360960K) icms_dc=0 , 0.0103740 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:27:10.832-0400: [GC [ParNew: 226390K->5353K(249216K), 0.0097200 secs] 503659K->283208K(8360960K) icms_dc=0 , 0.0099200 secs] [Times: user=0.11 sys=0.01, real=0.01 secs] 
2012-10-19T10:27:21.959-0400: [GC [ParNew: 226921K->4896K(249216K), 0.0098980 secs] 504776K->283449K(8360960K) icms_dc=0 , 0.0100870 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:27:30.574-0400: [GC [ParNew: 226464K->4816K(249216K), 0.0102110 secs] 505017K->283965K(8360960K) icms_dc=0 , 0.0104000 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:27:44.461-0400: [GC [ParNew: 226384K->4649K(249216K), 0.0096990 secs] 505533K->284420K(8360960K) icms_dc=0 , 0.0098900 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:27:56.598-0400: [GC [ParNew: 226217K->5291K(249216K), 0.0126260 secs] 505988K->285692K(8360960K) icms_dc=0 , 0.0128190 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:28:11.653-0400: [GC [ParNew: 226859K->4190K(249216K), 0.0081240 secs] 507260K->285063K(8360960K) icms_dc=0 , 0.0083230 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:28:28.261-0400: [GC [ParNew: 225758K->5232K(249216K), 0.0170950 secs] 506631K->286755K(8360960K) icms_dc=0 , 0.0173680 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:28:41.673-0400: [GC [ParNew: 226800K->4444K(249216K), 0.0093950 secs] 508323K->286401K(8360960K) icms_dc=0 , 0.0095750 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:28:55.687-0400: [GC [ParNew: 226012K->4358K(249216K), 0.0109650 secs] 507969K->286654K(8360960K) icms_dc=0 , 0.0111920 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:29:04.362-0400: [GC [ParNew: 225926K->4338K(249216K), 0.0097680 secs] 508222K->287184K(8360960K) icms_dc=0 , 0.0099600 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:29:17.860-0400: [GC [ParNew: 225906K->4150K(249216K), 0.0080000 secs] 508752K->287690K(8360960K) icms_dc=0 , 0.0081910 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:29:31.137-0400: [GC [ParNew: 225718K->3978K(249216K), 0.0076590 secs] 509258K->287921K(8360960K) icms_dc=0 , 0.0078490 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:29:42.972-0400: [GC [ParNew: 225546K->4693K(249216K), 0.0063460 secs] 509489K->289148K(8360960K) icms_dc=0 , 0.0065330 secs] [Times: user=0.06 sys=0.01, real=0.00 secs] 
2012-10-19T10:29:56.053-0400: [GC [ParNew: 226261K->5274K(249216K), 0.0095890 secs] 510716K->290157K(8360960K) icms_dc=0 , 0.0097860 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:30:02.986-0400: [GC [ParNew: 226842K->6849K(249216K), 0.0101870 secs] 511725K->292196K(8360960K) icms_dc=0 , 0.0103940 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:30:06.937-0400: [GC [ParNew: 228417K->6065K(249216K), 0.0108100 secs] 513764K->291906K(8360960K) icms_dc=0 , 0.0110030 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:30:13.519-0400: [GC [ParNew: 227633K->7966K(249216K), 0.0140000 secs] 513474K->294438K(8360960K) icms_dc=0 , 0.0142080 secs] [Times: user=0.12 sys=0.02, real=0.01 secs] 
2012-10-19T10:30:19.709-0400: [GC [ParNew: 229534K->9589K(249216K), 0.0086460 secs] 516006K->296831K(8360960K) icms_dc=0 , 0.0088530 secs] [Times: user=0.07 sys=0.00, real=0.01 secs] 
2012-10-19T10:30:31.038-0400: [GC [ParNew: 231157K->9670K(249216K), 0.0055130 secs] 518399K->297516K(8360960K) icms_dc=0 , 0.0057200 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
2012-10-19T10:30:43.348-0400: [GC [ParNew: 231238K->9233K(249216K), 0.0137840 secs] 519084K->297929K(8360960K) icms_dc=0 , 0.0140040 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2012-10-19T10:30:57.896-0400: [GC [ParNew: 230801K->7931K(249216K), 0.0123530 secs] 519497K->298329K(8360960K) icms_dc=0 , 0.0125540 secs] [Times: user=0.12 sys=0.02, real=0.01 secs] 
2012-10-19T10:31:09.143-0400: [GC [ParNew: 229499K->5960K(249216K), 0.0156750 secs] 519897K->298646K(8360960K) icms_dc=0 , 0.0158820 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:31:19.867-0400: [GC [ParNew: 227528K->4383K(249216K), 0.0127290 secs] 520214K->297799K(8360960K) icms_dc=0 , 0.0129600 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:31:34.339-0400: [GC [ParNew: 225951K->3930K(249216K), 0.0099470 secs] 519367K->297790K(8360960K) icms_dc=0 , 0.0101340 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:31:45.683-0400: [GC [ParNew: 225498K->4112K(249216K), 0.0070130 secs] 519358K->298545K(8360960K) icms_dc=0 , 0.0071990 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:31:56.311-0400: [GC [ParNew: 225680K->4508K(249216K), 0.0092580 secs] 520113K->299370K(8360960K) icms_dc=0 , 0.0094390 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:32:11.487-0400: [GC [ParNew: 226076K->4203K(249216K), 0.0100540 secs] 520938K->299495K(8360960K) icms_dc=0 , 0.0102370 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:32:26.504-0400: [GC [ParNew: 225771K->4476K(249216K), 0.0108170 secs] 521063K->300323K(8360960K) icms_dc=0 , 0.0110180 secs] [Times: user=0.10 sys=0.03, real=0.02 secs] 
2012-10-19T10:32:37.894-0400: [GC [ParNew: 226044K->4469K(249216K), 0.0099190 secs] 521891K->300682K(8360960K) icms_dc=0 , 0.0101010 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:32:56.887-0400: [GC [ParNew: 226037K->4584K(249216K), 0.0081620 secs] 522250K->301269K(8360960K) icms_dc=0 , 0.0083730 secs] [Times: user=0.07 sys=0.01, real=0.01 secs] 
2012-10-19T10:33:12.814-0400: [GC [ParNew: 226152K->4604K(249216K), 0.0094480 secs] 522837K->301719K(8360960K) icms_dc=0 , 0.0096260 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:33:26.318-0400: [GC [ParNew: 226172K->4785K(249216K), 0.0090270 secs] 523287K->302311K(8360960K) icms_dc=0 , 0.0092420 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:33:41.002-0400: [GC [ParNew: 226353K->4118K(249216K), 0.0081360 secs] 523879K->302204K(8360960K) icms_dc=0 , 0.0083330 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:33:52.436-0400: [GC [ParNew: 225686K->4149K(249216K), 0.0102450 secs] 523772K->302607K(8360960K) icms_dc=0 , 0.0104310 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:34:00.626-0400: [GC [ParNew: 225717K->3695K(249216K), 0.0109320 secs] 524175K->302723K(8360960K) icms_dc=0 , 0.0111390 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:34:12.405-0400: [GC [ParNew: 225263K->3529K(249216K), 0.0117790 secs] 524291K->303157K(8360960K) icms_dc=0 , 0.0119770 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:34:22.200-0400: [GC [ParNew: 225097K->3685K(249216K), 0.0084830 secs] 524725K->303731K(8360960K) icms_dc=0 , 0.0086650 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:34:36.765-0400: [GC [ParNew: 225253K->3656K(249216K), 0.0118060 secs] 525299K->304129K(8360960K) icms_dc=0 , 0.0120020 secs] [Times: user=0.11 sys=0.01, real=0.01 secs] 
2012-10-19T10:34:48.435-0400: [GC [ParNew: 225224K->4959K(249216K), 0.0073450 secs] 525697K->305718K(8360960K) icms_dc=0 , 0.0075330 secs] [Times: user=0.08 sys=0.01, real=0.00 secs] 
2012-10-19T10:35:00.285-0400: [GC [ParNew: 226527K->5276K(249216K), 0.0106180 secs] 527286K->306443K(8360960K) icms_dc=0 , 0.0108390 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:35:09.448-0400: [GC [ParNew: 226844K->5766K(249216K), 0.0083000 secs] 528011K->307430K(8360960K) icms_dc=0 , 0.0084940 secs] [Times: user=0.08 sys=0.02, real=0.00 secs] 
2012-10-19T10:35:18.645-0400: [GC [ParNew: 227334K->5983K(249216K), 0.0105970 secs] 528998K->308175K(8360960K) icms_dc=0 , 0.0107910 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:35:28.930-0400: [GC [ParNew: 227551K->5636K(249216K), 0.0105370 secs] 529743K->308658K(8360960K) icms_dc=0 , 0.0107330 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:35:35.704-0400: [GC [ParNew: 227204K->6008K(249216K), 0.0168430 secs] 530226K->309885K(8360960K) icms_dc=0 , 0.0170640 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:35:51.178-0400: [GC [ParNew: 227576K->5187K(249216K), 0.0110170 secs] 531453K->310135K(8360960K) icms_dc=0 , 0.0112190 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:36:01.184-0400: [GC [ParNew: 226755K->4816K(249216K), 0.0104650 secs] 531703K->310476K(8360960K) icms_dc=0 , 0.0106580 secs] [Times: user=0.09 sys=0.03, real=0.02 secs] 
2012-10-19T10:36:11.126-0400: [GC [ParNew: 226384K->4314K(249216K), 0.0100480 secs] 532044K->310626K(8360960K) icms_dc=0 , 0.0102420 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:36:25.271-0400: [GC [ParNew: 225882K->5098K(249216K), 0.0124040 secs] 532194K->311843K(8360960K) icms_dc=0 , 0.0126340 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:36:36.245-0400: [GC [ParNew: 226666K->4609K(249216K), 0.0177340 secs] 533411K->312047K(8360960K) icms_dc=0 , 0.0179730 secs] [Times: user=0.08 sys=0.02, real=0.02 secs] 
2012-10-19T10:36:44.431-0400: [GC [ParNew: 226177K->4605K(249216K), 0.0109590 secs] 533615K->312496K(8360960K) icms_dc=0 , 0.0111450 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2012-10-19T10:36:58.973-0400: [GC [ParNew: 226173K->4440K(249216K), 0.0112100 secs] 534064K->312869K(8360960K) icms_dc=0 , 0.0113890 secs] [Times: user=0.09 sys=0.03, real=0.02 secs] 
2012-10-19T10:37:16.337-0400: [GC [ParNew: 226008K->3400K(249216K), 0.0102250 secs] 534437K->312288K(8360960K) icms_dc=0 , 0.0104400 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:37:26.399-0400: [GC [ParNew: 224968K->3836K(249216K), 0.0108390 secs] 533856K->313170K(8360960K) icms_dc=0 , 0.0110250 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:37:36.418-0400: [GC [ParNew: 225404K->3684K(249216K), 0.0081240 secs] 534738K->313352K(8360960K) icms_dc=0 , 0.0083150 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:37:47.739-0400: [GC [ParNew: 224586K->3544K(249216K), 0.0108340 secs] 534253K->313622K(8360960K) icms_dc=0 , 0.0110280 secs] [Times: user=0.12 sys=0.01, real=0.02 secs] 
2012-10-19T10:38:00.003-0400: [GC [ParNew: 225112K->3592K(249216K), 0.0095700 secs] 535190K->314080K(8360960K) icms_dc=0 , 0.0097820 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:38:13.580-0400: [GC [ParNew: 225160K->3805K(249216K), 0.0085220 secs] 535648K->314693K(8360960K) icms_dc=0 , 0.0087190 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:38:23.169-0400: [GC [ParNew: 225373K->4304K(249216K), 0.0115290 secs] 536261K->315599K(8360960K) icms_dc=0 , 0.0117370 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:38:41.373-0400: [GC [ParNew: 225872K->4009K(249216K), 0.0097550 secs] 537167K->315763K(8360960K) icms_dc=0 , 0.0099590 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:38:59.617-0400: [GC [ParNew: 225577K->3660K(249216K), 0.0107760 secs] 537331K->315875K(8360960K) icms_dc=0 , 0.0109800 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:39:14.359-0400: [GC [ParNew: 225228K->4003K(249216K), 0.0104780 secs] 537443K->316544K(8360960K) icms_dc=0 , 0.0106730 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:39:30.271-0400: [GC [ParNew: 225571K->4244K(249216K), 0.0122890 secs] 538112K->317245K(8360960K) icms_dc=0 , 0.0124860 secs] [Times: user=0.11 sys=0.01, real=0.01 secs] 
2012-10-19T10:39:46.423-0400: [GC [ParNew: 225812K->3807K(249216K), 0.0093740 secs] 538813K->317192K(8360960K) icms_dc=0 , 0.0095590 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:40:01.810-0400: [GC [ParNew: 225375K->3944K(249216K), 0.0083830 secs] 538760K->317681K(8360960K) icms_dc=0 , 0.0085770 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:40:12.829-0400: [GC [ParNew: 225512K->3635K(249216K), 0.0094230 secs] 539249K->317921K(8360960K) icms_dc=0 , 0.0096150 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:40:26.980-0400: [GC [ParNew: 225203K->4112K(249216K), 0.0101350 secs] 539489K->318870K(8360960K) icms_dc=0 , 0.0104070 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:40:35.976-0400: [GC [ParNew: 225680K->4528K(249216K), 0.0131440 secs] 540438K->319672K(8360960K) icms_dc=0 , 0.0133790 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:40:50.559-0400: [GC [ParNew: 226096K->3703K(249216K), 0.0106610 secs] 541240K->319196K(8360960K) icms_dc=0 , 0.0108430 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:41:04.952-0400: [GC [ParNew: 225271K->3987K(249216K), 0.0099090 secs] 540764K->319951K(8360960K) icms_dc=0 , 0.0101160 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:41:14.886-0400: [GC [ParNew: 225555K->3805K(249216K), 0.0091980 secs] 541519K->320207K(8360960K) icms_dc=0 , 0.0093880 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
2012-10-19T10:41:26.305-0400: [GC [ParNew: 225373K->5232K(249216K), 0.0117490 secs] 541775K->322012K(8360960K) icms_dc=0 , 0.0120040 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:41:31.845-0400: [GC [ParNew: 226800K->5006K(249216K), 0.0152900 secs] 543580K->322304K(8360960K) icms_dc=0 , 0.0155510 secs] [Times: user=0.05 sys=0.01, real=0.01 secs] 
2012-10-19T10:41:36.775-0400: [GC [ParNew: 226574K->3472K(249216K), 0.0110650 secs] 543872K->321466K(8360960K) icms_dc=0 , 0.0112330 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:41:45.015-0400: [GC [ParNew: 225040K->3375K(249216K), 0.0103190 secs] 543034K->321789K(8360960K) icms_dc=0 , 0.0104950 secs] [Times: user=0.09 sys=0.03, real=0.02 secs] 
2012-10-19T10:41:51.587-0400: [GC [ParNew: 224943K->3463K(249216K), 0.0106670 secs] 543357K->322467K(8360960K) icms_dc=0 , 0.0108420 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:42:00.676-0400: [GC [ParNew: 225031K->4111K(249216K), 0.0124640 secs] 544035K->323297K(8360960K) icms_dc=0 , 0.0126830 secs] [Times: user=0.10 sys=0.02, real=0.02 secs] 
2012-10-19T10:42:10.176-0400: [GC [ParNew: 225679K->4283K(249216K), 0.0104040 secs] 544865K->323949K(8360960K) icms_dc=0 , 0.0105830 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:42:23.222-0400: [GC [ParNew: 225851K->4527K(249216K), 0.0081960 secs] 545517K->324658K(8360960K) icms_dc=0 , 0.0084110 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:42:39.697-0400: [GC [ParNew: 226095K->4094K(249216K), 0.0097560 secs] 546226K->324654K(8360960K) icms_dc=0 , 0.0099220 secs] [Times: user=0.09 sys=0.04, real=0.01 secs] 
2012-10-19T10:42:56.023-0400: [GC [ParNew: 225662K->4816K(249216K), 0.0049320 secs] 546222K->325888K(8360960K) icms_dc=0 , 0.0051010 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2012-10-19T10:43:10.743-0400: [GC [ParNew: 226384K->4825K(249216K), 0.0101830 secs] 547456K->326333K(8360960K) icms_dc=0 , 0.0103560 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:43:24.954-0400: [GC [ParNew: 226393K->5018K(249216K), 0.0104960 secs] 547901K->327138K(8360960K) icms_dc=0 , 0.0106660 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:43:37.594-0400: [GC [ParNew: 226586K->4871K(249216K), 0.0119980 secs] 548706K->327516K(8360960K) icms_dc=0 , 0.0121780 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:43:49.539-0400: [GC [ParNew: 226439K->4635K(249216K), 0.0080130 secs] 549084K->327866K(8360960K) icms_dc=0 , 0.0081820 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
